codigo_produto;nome;codigo_de_barras;sigla_da_unidade_de_medida;marca_do_produto;categoria;subcategoria_nivel_1;subcategoria_nivel_2;preco_custo;preco_fornecedor;preco_minimo_de_venda;preco_venda;peso;estoque_minimo;origem_produto;receita_do_produto;referencia_interna;enviar_dados_balanca;informacao_adicional;cnpj_fornecedor;nome_do_fornecedor;multiplicador;sigla_pacote;grade_1;grade_2;opcao_de_grade_1;opcao_de_grade_2;NCM;cest;aliquota_cofins;aliquota_ipi;aliquota_pis;enquadramento_de_ipi;codigo_situacao_tributaria_ipi;codigo_situacao_tributaria_pis;codigo_situacao_tributaria_icms;aliquota_icms;mva;reducao_na_base_de_calculo;origem_icms;destino_icms;csosn;codigo_beneficio_fiscal_regra_icms;codigo_beneficio_fiscal_produto;valor_base_calculo_icms_st_retido_anteriormente;valor_icms_st_retido_anteriormente
194448;VESTIDO CURTO(A) EVASE COR DH09A TA;7,90001E+12;UN;;;;;;;;38.000;;;;;1000118793;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194449;VESTIDO CURTO(A) EVASE COR DH97A TA;7,90007E+12;UN;;;;;;;;53.000;;;;;1000118795;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194450;CONJUNTO REGATA.BERMUDA COR 00233 T;7,90007E+12;UN;;;;;;;;50.000;;;;;1000118815;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194451;VESTIDO CURTO(A) T-SHIRT COR 01131;7,90007E+12;UN;;;;;;;;55.000;;;;;1000118854;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194452;VESTIDO CURTO(A) EVASE COR DE84B TA;7,90001E+12;UN;;;;;;;;41.000;;;;;1000118856;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194453;CONJUNTO REGATA.BERMUDA COR 00297 T;7,90007E+12;UN;;;;;;;;73.000;;;;;1000118900;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194454;BLUSA BASICO(A) COR 00004 TAM 10;7,90007E+12;UN;;;;;;;;45.000;;;;;1000118925;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194455;VESTIDO CURTO(A) EVASE COR DH93B TA;7,90001E+12;UN;;;;;;;;39.000;;;;;1000118951;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194456;VESTIDO CURTO(A) RODADO(A) COR DG15;7,90007E+12;UN;;;;;;;;67.000;;;;;1000118953;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194457;VESTIDO CURTO(A) EVASE COR DH93B TA;7,90007E+12;UN;;;;;;;;75.000;;;;;1000118954;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194458;MACAQUINHO ACINTURADO(A) COR DH86A;7,90007E+12;UN;;;;;;;;112.000;;;;;1000118972;;;;;;;;;;;61046200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194459;CONJUNTO CAMISETA.BERMUDA COR 00233;7,90007E+12;UN;;;;;;;;85.000;;;;;1000119055;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194460;CONJUNTO CAMISETA.BERMUDA COR DI03A;7,90007E+12;UN;;;;;;;;109.000;;;;;1000119064;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194461;CAMISETA MC CONCEPT SLIM DEC R;;UN;;;;;;;;89.900;;;;;6513012;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194462;CAMISETA IDEM 006001081 MC ESS;;UN;;;;;;;;59.900;;;;;6001071;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194463;CAMISETA MC ESSENCIAL SLIM DEC;;UN;;;;;;;;59.000;;;;;6491011;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194464;BERMUDA ESSENCIAL JEANS 5 POCK;;UN;;;;;;;;169.000;;;;;3511030;;;;;;;;;;;62034900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194465;BERMUDA ESSENCIAL JEANS 5 POCK;;UN;;;;;;;;169.000;;;;;3511020;;;;;;;;;;;62034900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194466;BERMUDA ESSENCIAL COLOR BOLSO;;UN;;;;;;;;195.000;;;;;3519005;;;;;;;;;;;62034900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194467;SANDALIA ZAXYNINA GLITTER ROSA CHIC;7,90994E+12;UN;;;;;;;;60.000;;;;;18963;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194468;SANDALIA BARBIE ROAD TRIP ROSA CLAR;7,90994E+12;UN;;;;;;;;130.000;;;;;23071;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194469;CHINELO IPANEMA BARBIE ST ROSA.AZUL;7,90994E+12;UN;;;;;;;;36.000;;;;;25729;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194470;CHINELO IPANEMA ANATOMICA AZUL.VERD;7,90981E+12;UN;;;;;;;;31.000;;;;;26121;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194471;CHINELO IPANEMA SONIC GAM AZUL.AZUL;7,90994E+12;UN;;;;;;;;36.000;;;;;26958;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194472;SANDALIA IPANEMA CLASSIC  AZUL CLAR;7,90994E+12;UN;;;;;;;;21.000;;;;;27011;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194473;CHINELO IPANEMA BELLE INF PRETO.BEG;7,90994E+12;UN;;;;;;;;31.000;;;;;27157;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194474;CHINELO IPANEMA BELLE BAB BEGE.LARA;7,90994E+12;UN;;;;;;;;36.000;;;;;27248;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194475;C21100-3351-M BLUSA SEM MANGAS;7,90013E+12;UN;;;;;;;;69.000;;;;;C21100;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194476;C21106-4004-M BLUSA SEM MANGAS ALTU;7,90013E+12;UN;;;;;;;;69.000;;;;;C21106;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194477;C33283-3346-EG BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;99.000;;;;;C33283;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194478;C33286-1005-EP BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;99.000;;;;;C33286;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194479;C33287-1005-EP BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;100.000;;;;;C33287;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194480;C33289-3401-EM BLUSA;7,90013E+12;UN;;;;;;;;135.000;;;;;C33289;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194481;C33291-1005-EP BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;109.000;;;;;C33291;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194482;C33295-1005-EP BLUSA;7,90013E+12;UN;;;;;;;;143.000;;;;;C33295;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194483;C33312-4030-P BLUSA;7,90013E+12;UN;;;;;;;;71.000;;;;;C33312;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194484;C33314-3005-P BLUSA ALTURA DE COS;7,90013E+12;UN;;;;;;;;69.000;;;;;C33314;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194485;C33329-1001-P BLUSA;7,90013E+12;UN;;;;;;;;81.000;;;;;C33329;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194486;C33332-3008-P BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;81.000;;;;;C33332;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194487;C33333-1005-M BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;81.000;;;;;C33333;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194488;C33334-3008-M BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;86.000;;;;;C33334;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194489;C33335-1005-M BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;82.000;;;;;C33335;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194490;C33336-4004-GG BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;82.000;;;;;C33336;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194491;C33337-3005-P BLUSA;7,90013E+12;UN;;;;;;;;78.000;;;;;C33337;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194492;C33341-3351-G BLUSA;7,90013E+12;UN;;;;;;;;102.000;;;;;C33341;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194493;C33348-4037-M BLUSA MISTURINHA;7,90013E+12;UN;;;;;;;;89.000;;;;;C33348;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194494;C33349-3351-G CAMISA ALTURA DE COS;7,90013E+12;UN;;;;;;;;162.000;;;;;C33349;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194495;CONJUNTO FEM 17149 BC BRANCO 1T;7,90854E+12;UN;;;;;;;;67.000;;;;;17149;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194496;CONJUNTO FEM 43631 LR ENERGIA 10;7,90881E+12;UN;;;;;;;;77.000;;;;;43631;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194497;CONJUNTO MASC 14630 BC BRANCO MB;7,90881E+12;UN;;;;;;;;84.000;;;;;14630;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194498;CONJUNTO MASC 19049 AM SOL 2T;7,90881E+12;UN;;;;;;;;66.000;;;;;19049;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194499;CONJUNTO MASC 19052 LR SEVILHA 2T;7,90871E+12;UN;;;;;;;;76.000;;;;;19052;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194500;CONJUNTO MASC 19058 LR SEVILHA 2T;7,90854E+12;UN;;;;;;;;68.000;;;;;19058;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194501;CONJUNTO MASC 32858 AZ PLANETA 6;7,90881E+12;UN;;;;;;;;85.000;;;;;32858;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194502;CONJUNTO MASC 46657 AZ GALACTICO 4;7,90881E+12;UN;;;;;;;;77.000;;;;;46657;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194503;CONJUNTO MASC 46658 LR SEVILHA 12;7,90854E+12;UN;;;;;;;;117.000;;;;;46658;;;;;;;;;;;61032990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194504;VESTIDO FEM 20272 RS CREP GB;7,90881E+12;UN;;;;;;;;56.000;;;;;20272;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194505;VESTIDO FEM 22771 CZ GELO 6;7,90881E+12;UN;;;;;;;;125.000;;;;;22771;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194506;VESTIDO FEM 43634 AZ MARINE ESCURO;7,90854E+12;UN;;;;;;;;65.000;;;;;43634;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194507;CONJUNTO FEM 12794 AZ HORTENCIA PB;7,90854E+12;UN;;;;;;;;65.000;;;;;12794;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194508;CONJUNTO FEM 17154 BC BRANCO 3T;7,90854E+12;UN;;;;;;;;71.000;;;;;17154;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194509;CONJUNTO FEM 17164 LR TOMATE 1T;7,90881E+12;UN;;;;;;;;76.000;;;;;17164;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194510;CONJUNTO FEM 21563 CM OFF WHITE 2T;7,90881E+12;UN;;;;;;;;79.900;;;;;21563;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194511;CONJUNTO FEM 22765 BC BRANCO 4;7,90881E+12;UN;;;;;;;;109.000;;;;;22765;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194512;CONJUNTO FEM 43620 LR TOMATE 12;7,90881E+12;UN;;;;;;;;92.000;;;;;43620;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194513;CONJUNTO FEM 43635 LR NEON 14;7,90854E+12;UN;;;;;;;;90.000;;;;;43635;;;;;;;;;;;61042200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194514;CONJUNTO MASC 14625 AZ GALACTICO MB;7,90854E+12;UN;;;;;;;;52.000;;;;;14625;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194515;CONJUNTO MASC 14627 AZ PLANETA GB;7,90854E+12;UN;;;;;;;;59.900;;;;;14627;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194516;CONJUNTO MASC 19050 BC BRANCO 2T;7,90854E+12;UN;;;;;;;;62.000;;;;;19050;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194517;CONJUNTO MASC 46662 AZ PLANETA 12;7,90881E+12;UN;;;;;;;;109.000;;;;;46662;;;;;;;;;;;61032200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194518;VESTIDO FEM 12792 BC BRANCO MB;7,90854E+12;UN;;;;;;;;49.000;;;;;12792;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194519;VESTIDO FEM 12798 LR ENERGIA GB;7,90881E+12;UN;;;;;;;;37.000;;;;;12798;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194520;VESTIDO FEM 17148 AM US 4;7,90881E+12;UN;;;;;;;;61.000;;;;;17148;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194521;VESTIDO FEM 17165 LR TOMATE 8;7,90854E+12;UN;;;;;;;;59.000;;;;;17165;;;;;;;;;;;61044200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194522;VESTIDO FEM 17166 AM SOL 8;7,90854E+12;UN;;;;;;;;67.000;;;;;17166;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194523;VESTIDO FEM 21569 RS QUARTZ 1T;7,90881E+12;UN;;;;;;;;57.000;;;;;21569;;;;;;;;;;;61112000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194524;VESTIDO FEM 21571 AZ HORTENCIA 6;7,90881E+12;UN;;;;;;;;97.000;;;;;21571;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194525;SANDALIA TEEN DE USO COMUM C. SOLA;7,90012E+12;UN;;;;;;;;89.000;;;;;2358104;;;;;;;;;;;64029990;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194526;SANDALIA TEEN DE USO COMUM COM SOLA;7,90012E+12;UN;;;;;;;;83.000;;;;;2358100;;;;;;;;;;;64041900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194527;SANDALIA COCA COLA ATLANTA STARS BR;7,90005E+12;UN;;;;;;;;75.000;;;;;CC4297;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194528;SANDALIA COCA COLA CONTINUOUS QUALI;7,90005E+12;UN;;;;;38.120;;;75.000;;;;;CC4298;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194529;SANDALIA COCA COLA FOUNTAIN WOOD PR;7,90005E+12;UN;;;;;;;;75.000;;;;;CC4352;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194530;SANDALIA COCA COLA DIAGONAL WOOD MA;7,90005E+12;UN;;;;;;;;75.000;;;;;CC4355;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194531;SANDALIA COCA COLA COKE CAP BRANCO.;7,90005E+12;UN;;;;;;;;75.000;;;;;CC4337;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194532;SANDALIA COCA COLA NAPOLES SQUARE R;7,90005E+12;UN;;;;;;;;75.000;;;;;CC4324;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194533;SANDALIA COCA COLA MARION MARINHO.M;7,90005E+12;UN;;;;;;;;75.000;;;;;CC4296;;;;;;;;;;;64022000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194534;BLUSA FEMININA ADULTO (GR P.GG) - 1;7,90881E+12;UN;;;;;;;;59.000;;;;;183647;;;;;;;;;;;61062000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194535;KIMONO FEMININO ADULTO (GR P.GG) -;7,90881E+12;UN;;;;;;;;109.000;;;;;183523;;;;;;;;;;;61143000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194536;BLUSA FEMININA ADULTO;;UN;;;;;;;;59.000;;;;;183471;;;;;;;;;;;61061000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194537;REGATA FEMININA ADULTO (GR P.GG) -;7,90881E+12;UN;;;;;;;;67.000;;;;;183528;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194538;REGATA FEMININO ADULTO (GR P.GG) -;7,90881E+12;UN;;;;;;;;63.000;;;;;183516;;;;;;;;;;;61099000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194539;CARDIGAN FEMININO ADULTO (GR P.GG);7,90881E+12;UN;;;;;;;;109.000;;;;;183648;;;;;;;;;;;61103000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194540;REGATA FEMININA ADULTO (GR P.GG) -;7,90881E+12;UN;;;;;;;;83.000;;;;;183530;;;;;;;;;;;61091000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194541;CAMISA FEMININA ADULTO (GR P.GG) -;7,90881E+12;UN;;;;;;;;175.000;;;;;183512;;;;;;;;;;;62064000;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194542;VESTIDO FEMININO ADULTO (GR P.GG) -;7,90881E+12;UN;;;;;;;;142.000;;;;;183564;;;;;;;;;;;61044300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194543;VESTIDO FEMININO ADULTO (GR P.GG) -;7,90881E+12;UN;;;;;;;;133.000;;;;;183575;;;;;;;;;;;61044400;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194544;CONJUNTO FEMININO ADULTO (GR P.GG);7,90881E+12;UN;;;;;;;;267.000;;;;;183520;;;;;;;;;;;62042900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194545;MACACAO FEMININO ADULTO (GR P.GG) -;7,90881E+12;UN;;;;;;;;249.000;;;;;183525;;;;;;;;;;;62046900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194546;SAIA FEMININA ADULTO (GR P.GG) - 18;7,90881E+12;PC;;;;;74.900;;;149.900;;;;;183545;;;;;;;;;;;61045300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194547;CALCA FEMININA ADULTO (GR P.GG) - 1;7,90881E+12;UN;;;;;;;;148.000;;;;;183622;;;;;;;;;;;61046300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194548;SAIA FEMININA ADULTO (GR P.GG) - 18;7,90881E+12;UN;;;;;;;;167.000;;;;;183548;;;;;;;;;;;62045300;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194549;BOLSA 28.15108A 1-PRETO 49894 UND;7,90865E+12;UN;;;;;;;;275.000;;;;;28.15108A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194550;CARTEIRA 28.21405A 23-RAFITTHY SYRA;7,9084E+12;UN;;;;;;;;107.000;;;;;28.21405A;;;;;;;;;;;42023200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194551;CARTEIRA 28.22447A-CARTEIRA SINTETI;7,90865E+12;UN;;;;;;;;137.000;;;;;28.22447A;;;;;;;;;;;42023200;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194552;BOLSA 28.23250A 48296-PRETO NAPA UN;7,90865E+12;UN;;;;;;;;215.000;;;;;28.23250A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194553;MINI BOLSA 28.23902A 46987-PINHA UN;7,90865E+12;UN;;;;;;;;157.000;;;;;28.23902A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194554;BOLSA 28.24116A 48463-COFFEE UND;7,90865E+12;UN;;;;;;;;245.000;;;;;28.24116A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194555;BOLSA 28.24127A 49063-PRETO UND;7,90865E+12;UN;;;;;;;;235.000;;;;;28.24127A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194556;BOLSA 28.24128A 1-PRETO 48342 UND;7,90865E+12;UN;;;;;;;;215.000;;;;;28.24128A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194557;BOLSA 28.24176A 48839-PRETO UND;7,90865E+12;UN;;;;;;;;177.000;;;;;28.24176A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194558;BOLSA 28.24178A 1-PRETO 48852 UND;7,90865E+12;UN;;;;;;;;215.000;;;;;28.24178A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194559;BOLSA 28.24201A 49141-SAQUE . AMBAR;7,90865E+12;UN;;;;;;;;269.000;;;;;28.24201A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194560;BOLSA 28.24203A 48991-CARAMELO UND;7,90865E+12;UN;;;;;;;;245.000;;;;; 28.24203A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194561;BOLSA 28.24209A 49091-BARILOCHE UND;7,90865E+12;UN;;;;;;;;215.000;;;;; 28.24209A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194562;BOLSA 28.24215A 49258-PRETO UND;7,90865E+12;UN;;;;;;;;193.000;;;;;28.24215A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194563;BOLSA 28.24254A 49511-PRETO UND;7,90865E+12;UN;;;;;;;;289.000;;;;;28.24254A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194564;MINI BOLSA 28.24318A 49115-CASCA UN;7,90865E+12;UN;;;;;;;;177.000;;;;;28.24318A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194565;MINI BOLSA 28.24322A 49040-PRATA UN;7,90865E+12;UN;;;;;;;;209.000;;;;;28.24322A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194566;MINI BOLSA 28.24324A-MINI BOLSA SIN;7,90865E+12;UN;;;;;;;;147.000;;;;;28.24324A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194567;MINI BOLSA 41.21303C 45730-RAFITTHY;7,90865E+12;UN;;;;;;;;124.000;;;;;41.21303C;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194568;MINI BOLSA 41.21313A 6-LE POSTICHE;7,90865E+12;KG;;;;;;;;175.000;;;;;41.21313A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194569;MINI BOLSA 41.21314A 7-LE POSTICHE;7,90865E+12;UN;;;;;;;;145.000;;;;;41.21314A;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194570;BERMUDA ESSENCIAL JEANS 5 POCK;;UN;;;;;;;;179.000;;;;;3511010;;;;;;;;;;;62034900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194571;BERMUDA RESORT CASUAL COLOR BO;;UN;;;;;;;;109.000;;;;;4494002;;;;;;;;;;;62034900;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
194572;BOLSA INJ PVC FEM PJ11015 00027 - P;7,9096E+12;UN;;;;;;;;218.000;;;;;PJ11015;;;;;;;;;;;42022210;;0;0;0;999;99;99;0;20.50;0;0;PE;PE;102;;;0;0
